SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
172.17.0.2,34.96.71.22,58328,443,2023-10-28 12:53:20,10.978444,7109,647.5416734830545,0,0.0,1135312.5969387756,1065.510486545663,507.7857142857143,97.0,66,1.1565884694878876,0.4146235254032681,2.098346717068404,7.911013540879387,2.812652403138253,0.8377254285714285,0.0710715,0.0,0.8177198800491927,0.2978417907725554,3.3574871995167475,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
216.239.36.54,172.17.0.2,443,47496,2023-10-28 12:53:20,10.952026,2970,271.1827017211245,0,0.0,29010.207612456747,170.3238316045548,174.7058823529412,97.0,66,1.3686731026581105,0.6382306065385284,0.974917554638866,12.205701396850692,3.493665896569203,1.3709138823529412,0.102161,0.0,1.0894741396985292,0.39239982383524,2.548421123705391,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,216.239.36.54,47496,443,2023-10-28 12:53:20,10.93386,14928,1365.3000861543865,0,0.0,5874575.739999999,2423.7524089725007,746.4,105.0,66,0.7938929706172935,0.2807217426504555,3.2472567108420427,5.56652445709371,2.3593483119483882,0.6529017,0.105285,0.0,0.6963152035162233,0.2767296785699366,3.613634812022068,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
13.226.22.107,172.17.0.2,443,43114,2023-10-28 12:53:20,10.944893,2271,207.4940339754806,0,0.0,27062.50666666666,164.50685902620188,151.4,66.0,66,1.557381871592319,0.5191272905307729,1.0865710635812542,13.611184450923156,3.689333876314687,1.5230676666666667,0.071376,0.0,1.1804502238085126,0.4128299898376436,2.4223046402061934,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
108.156.120.19,172.17.0.2,443,33906,2023-10-28 12:53:20,10.083702,2813,278.9650070975917,0,0.0,80469.90972222223,283.67218707906886,234.41666666666663,66.0,66,1.7811051735543253,0.5937017245181084,1.2101195325093588,13.908285485249744,3.7293813810402576,1.7359449166666665,0.053746,0.0,1.3531994275662746,0.4654779812791497,2.1483293307493625,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
54.235.247.198,172.17.0.2,443,55674,2023-10-28 12:53:20,10.984488,7988,727.2073127122537,0,0.0,21769.04987654321,147.54338303205336,177.51111111111112,66.0,66,2.2673557191016624,0.7557852397005541,0.8311782970008013,4.719593691008441,2.172462586791414,1.0093738444444444,0.504316,0.0,0.6974451677766962,0.4646219689036044,2.1522873796944175,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
13.226.22.107,172.17.0.2,443,43116,2023-10-28 12:53:20,10.942882,2134,195.01261185124724,0,0.0,30307.102040816324,174.0893507392578,152.42857142857142,66.0,66,1.4893829702085524,0.4964609900695175,1.142104456583697,14.423066100120066,3.797771201655,1.6243680714285713,0.0804715,0.0,1.2195810301229593,0.4277161485454155,2.337999169310809,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,108.156.120.19,33906,443,2023-10-28 12:53:20,10.062932,8016,796.58691920009,0,0.0,3057644.666666666,1748.61221163146,890.6666666666666,212.0,66,1.16435192803578,0.4716120939686509,1.9632622136580764,9.897455679156913,3.146022199406246,1.1652744444444445,0.057628,0.0,1.0562351829432344,0.3703961290115399,2.6998122325647858,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,13.226.22.107,43114,443,2023-10-28 12:53:20,10.923813,10144,928.6134795606624,0,0.0,3547757.443786981,1883.5491614999012,780.3076923076923,97.0,66,1.088330009549997,0.379234960737036,2.4138544064963248,8.366689449740639,2.892523024928348,0.9044707692307692,0.072992,0.0,0.8623738812776084,0.3126926774431378,3.198028198731474,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,13.226.22.107,43116,443,2023-10-28 12:53:20,10.922375,8877,812.7353254214398,0,0.0,1638757.0100000002,1280.1394494350998,887.7,174.5,66,1.6713804116763713,0.6418831951180006,1.4420856701983775,10.60212663593456,3.2560906983581646,1.1548402,0.071863,0.0,0.9978013209638864,0.354670771481369,2.819516239872984,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
18.172.122.81,172.17.0.2,443,53686,2023-10-28 12:53:20,10.914243,2397,219.62127836076215,0,0.0,20339.647058823528,142.61713452044788,141.0,66.0,66,1.57765054498231,0.5258835149941034,1.0114690391521126,12.13508338568332,3.4835446582013727,1.3579791764705882,0.094164,0.0,1.0883872323799537,0.3898268314928798,2.565241587323281,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,54.235.247.198,55674,443,2023-10-28 12:53:20,10.941619,20816,1902.4606870336097,0,0.0,710900.3489439852,843.1490668582782,630.7878787878788,292.0,104,1.205437657840014,0.6247861730438523,1.3366602232092228,3.3413070332922388,1.8279242416720225,0.8121529393939393,0.685131,0.0,0.2084691528754239,0.4443033911794146,2.2507143088543047,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,18.172.122.81,53686,443,2023-10-28 12:53:20,10.89553,9294,853.0103629653629,0,0.0,2286084.071005917,1511.9801820810735,714.9230769230769,128.0,66,1.1645451783274874,0.4291875545815065,2.1148851266466493,8.305550629806286,2.88193522304133,0.9129821538461538,0.089452,0.0,0.8572678670172282,0.3167948212530176,3.1566172579611718,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
99.84.160.67,172.17.0.2,443,60456,2023-10-28 12:53:20,10.890537,2326,213.5799180517912,0,0.0,24251.262222222227,155.7281677225486,155.06666666666666,66.0,66,1.7158103373825986,0.5719367791275328,1.0042659139459282,13.478251530281582,3.6712738293787863,1.5162004666666666,0.057978,0.0,1.191593872675042,0.4129902963199074,2.421364397446732,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
54.238.41.231,172.17.0.2,443,58586,2023-10-28 12:53:20,11.039234,1974,178.81675485817223,0,0.0,27773.58333333333,166.65408285827664,164.5,70.0,66,1.7011284400460185,0.5910446255539076,1.0130947286217424,15.5933615519675,3.9488430649960633,2.12096,0.3840095,0.0,1.319589412451162,0.537109215304335,1.8618187353821207,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.64.151.101,172.17.0.2,443,53906,2023-10-28 12:53:20,10.866562,5514,507.4282003820528,0,0.0,358631.4293628808,598.8584385001858,290.2105263157895,97.0,66,0.9678941494070448,0.3743965383159912,2.063531072089868,13.422577215694515,3.66368355834596,2.6165701052631576,0.097251,0.0,2.0629394420738834,0.7141910767109096,1.40018551422588,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
3.225.54.98,172.17.0.2,443,37862,2023-10-28 12:53:20,10.909306,2127,194.9711558187111,0,0.0,25951.923469387744,161.09600699392814,151.92857142857142,66.0,66,1.60019927927469,0.5333997597582301,1.060340431553829,14.251250564844408,3.7750828553615094,1.626162142857143,0.0905555,0.0,1.2203228657693317,0.4307619740180294,2.3214676789417474,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,99.84.160.67,60456,443,2023-10-28 12:53:20,10.868571,15175,1396.2277101561924,0,0.0,3570209.06632653,1889.499686775981,1083.928571428571,174.5,66,1.4439196435861483,0.5387291559520946,1.7431957571574126,7.70580201606631,2.7759326389641212,0.8635302142857142,0.0615625,0.0,0.866700837436365,0.3110775103706957,3.214632902289688,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,172.64.151.101,53906,443,2023-10-28 12:53:20,10.849374,5875,541.5058970222614,0,0.0,262428.4598765432,512.2777175288255,326.3888888888889,97.0,66,1.3433468665908626,0.5082963400106056,1.5695317303010825,10.472024545362977,3.236050763718483,2.4810297222222224,0.146985,0.0,2.1637899643516874,0.7666844259795601,1.30431761245488,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,3.225.54.98,37862,443,2023-10-28 12:53:20,10.866986,7280,669.9189637310658,0,0.0,673769.2857142857,820.8345056796076,520.0,104.0,66,1.5204039198702082,0.5530956567476558,1.578527895537707,7.723341254914774,2.7790900048243805,0.8478557142857142,0.0893675,0.0,0.8187804781086737,0.3050839349621183,3.277786488902368,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
34.234.104.117,172.17.0.2,443,36246,2023-10-28 12:53:20,10.801626,3909,361.8899599004816,0,0.0,48884.1388888889,221.09757775445868,217.16666666666663,89.0,66,1.7390511642194872,0.6837101889670892,1.018100895262281,10.85378520536495,3.2945083404606748,1.5461417777777775,0.1151505,0.0,1.3030696509734867,0.4693088066553745,2.130793170336404,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
99.84.160.52,172.17.0.2,443,52946,2023-10-28 12:53:20,10.728466,2002,186.6063610585148,0,0.0,28217.384615384617,167.98031020147752,154.0,66.0,66,1.5716127663019277,0.5238709221006426,1.0907812350745294,14.718076294021563,3.8364145101932814,1.7167227692307692,0.081549,0.0,1.278673431835488,0.447481043737445,2.2347315355479944,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
34.234.104.117,172.17.0.2,443,36256,2023-10-28 12:53:20,0.116706,897,7685.980155261939,0,0.0,37634.583333333336,193.99634876289124,149.5,66.0,54,1.2912614159876246,0.4922773062946832,1.2976344398855602,0.00137974523425,0.0371449220520113,0.0618585,0.059804,0.0,0.165931159886934,1.6653285720557978,0.6004821011180576,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,99.84.160.52,52946,443,2023-10-28 12:53:20,10.707849,7382,689.4008311099642,0,0.0,2627029.173553719,1620.8112701834596,671.0909090909091,74.0,66,1.105170453972703,0.3733259511592728,2.4151888339227927,9.34193383678172,3.0564577269744326,1.0434030909090908,0.082571,0.0,0.9430839652346954,0.341376581688224,2.92931634341951,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
67.202.105.23,172.17.0.2,443,55968,2023-10-28 12:53:20,10.132525,2357,232.61724002654816,0,0.0,31607.46484375,177.78488361992422,147.3125,66.0,66,1.372093594422232,0.4573645314740773,1.2068553830796722,15.425482418643307,3.927528792847139,1.9568649375,0.0740555,0.0,1.438163438238055,0.4982433078692802,2.0070515433041423,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,34.234.104.117,36246,443,2023-10-28 12:53:20,10.760567,8207,762.6921518169071,0,0.0,1160948.5155555557,1077.473208741431,547.1333333333333,144.0,66,1.1224409017210455,0.4465385583882246,1.969306461693855,6.9695449401224625,2.6399895719722952,1.0306162666666665,0.096244,0.0,1.0617908607517093,0.3903864915256878,2.5615640441139567,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,67.202.105.23,55968,443,2023-10-28 12:53:20,10.139188,8036,792.568398968438,0,0.0,684863.5147928994,827.5648100257159,618.1538461538462,124.0,66,1.7913540069634817,0.667203147674547,1.3387683586777386,21.52308695966392,4.639298110669751,3.161203076923077,0.076515,0.0,1.994712133175092,0.6813968409688401,1.4675735780902002,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,54.238.41.231,58586,443,2023-10-28 12:53:20,10.852537,4800,442.2928942790059,0,0.0,729613.0,854.1738698883266,480.0,109.0,66,1.303013401879774,0.4846788395132313,1.7795288956006805,9.97810721145744,3.158814209708675,1.3925776,0.450092,0.0,0.8951006967455567,0.440854544632567,2.2683218584793226,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,34.234.104.117,36256,443,2023-10-28 12:53:20,0.071352,5839,81833.7257540083,0,0.0,5805349.1875,2409.429224422249,1459.75,70.0,66,1.7303890721254676,0.57845650159498,1.6505766223135805,0.0006541863496875,0.0255770668702941,0.03989475,0.0441135,0.0,-0.494828045146149,1.55978596773091,0.6411136019224127,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
142.250.191.170,172.17.0.2,443,50626,2023-10-28 12:53:20,10.618904,2982,280.8199414930204,0,0.0,18894.066115702488,137.4556878259408,135.54545454545453,66.0,66,1.5178445281984867,0.5059481760661623,1.014092935000234,9.126581020204425,3.0210231743904954,1.050956409090909,0.103272,0.0,0.9410895127761892,0.34788094907711,2.8745466017983743,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,142.250.191.170,50626,443,2023-10-28 12:53:20,10.596692,40941,3863.564214190617,0,0.0,4480847.693761815,2116.8012882086537,1780.0434782608695,427.0,66,1.9175774586842085,0.809732820840912,1.1891851598348608,4.585760288245108,2.141438835980404,0.5548236086956521,0.111423,0.0,0.621171991343828,0.2590891691014094,3.8596750434156233,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,18.160.213.23,46724,443,2023-10-28 12:53:21,9.266075,912,98.4235504245325,0,0.0,7293.061224489796,85.39942168709221,130.28571428571428,74.0,66,1.977263306019143,0.7527652180275924,0.6554780173351377,10.433085668011264,3.230028741050343,1.3542748571428571,0.052634,0.0,1.2089435991082749,0.4192764107425474,2.3850614400866927,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.18.45.41,172.17.0.2,443,49786,2023-10-28 12:53:21,10.224502,2488,243.33703489910803,0,0.0,32292.20408163266,179.70031742218114,177.71428571428572,70.0,66,1.7982319774298314,0.621669940915176,1.0111754195781897,12.349218518056428,3.5141454890280834,1.587377,0.142451,0.0,1.2335226340326853,0.451710666207797,2.213806480141821,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
35.190.43.134,172.17.0.2,443,50124,2023-10-28 12:53:21,10.197824,3527,345.85809678613793,0,0.0,64336.1635802469,253.64574425810284,195.94444444444449,85.5,66,1.3062838262966392,0.5123068191998389,1.294477855584307,10.072234025770609,3.1736783116394465,1.2058119444444444,0.092331,0.0,1.0525461326947596,0.3799414515397279,2.631984470100485,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
35.190.52.204,172.17.0.2,443,46938,2023-10-28 12:53:21,10.199394,2850,279.4283660382176,0,0.0,29406.69896193772,171.48381545188957,167.64705882352942,101.0,66,1.165947794803309,0.5927501586996522,1.0228859167305693,10.568662616222172,3.2509479565539294,1.2809999411764703,0.101429,0.0,1.0885172173843467,0.3940388952071555,2.5378205353922643,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,35.190.43.134,50124,443,2023-10-28 12:53:21,10.181957,6661,654.1964378753514,0,0.0,475582.1453287196,689.6246408943923,391.8235294117647,97.0,66,1.2825391318503367,0.4724650340063192,1.7600388673179206,5.638499599448575,2.374552505094081,0.6864368823529411,0.085185,0.0,0.7596191885373189,0.2890805239641328,3.459243764633805,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
35.211.178.172,172.17.0.2,443,58354,2023-10-28 12:53:21,10.165569,2833,278.6858266369546,0,0.0,69307.91715976331,263.2639685938114,217.92307692307693,66.0,66,1.7312252535113712,0.5770750845037904,1.2080591569783086,13.116559733006827,3.6216791317021486,1.6513326923076923,0.104309,0.0,1.281469425686484,0.4559577566805551,2.193185630353476,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,35.190.52.204,46938,443,2023-10-28 12:53:21,10.175908,8181,803.9577401839719,0,0.0,1329637.0208333333,1153.0988773012198,681.75,85.5,66,1.5512546540557697,0.5339958368887995,1.6913808247909348,7.777702503515888,2.7888532595882287,0.9279976666666666,0.0774825,0.0,0.914908481192995,0.3327524183913802,3.0052373618628665,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
50.31.142.127,172.17.0.2,443,56798,2023-10-28 12:53:21,7.353183,1984,269.8151263201256,0,0.0,56086.040000000015,236.8249142299011,198.4,66.0,66,1.677188404318021,0.5590628014393403,1.193673962852324,10.74228258431969,3.277542155994289,2.1988539,0.0613415,0.0,1.956507924168764,0.6708850093593828,1.4905684074754983,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,8.18.45.41,49786,443,2023-10-28 12:53:21,10.18051,5317,522.2724598276511,0,0.0,779041.7430555556,882.6334137429625,443.0833333333333,70.0,66,1.268080250048118,0.4272253094682253,1.992025759811087,7.715149222678972,2.777615744245228,0.9735751666666665,0.122475,0.0,0.9192418012786782,0.3505075058289676,2.8530059509993952,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,50.31.142.127,56798,443,2023-10-28 12:53:21,7.086193,4233,597.3588356964029,0,0.0,1367213.9166666667,1169.2792295541158,705.5,202.5,66,1.2905386171748137,0.5469181217251778,1.6573766542227013,11.027078100636473,3.320704458490167,2.390146833333333,0.0695595,0.0,2.0964714225623444,0.7197710194360589,1.3893307357435711,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,35.211.178.172,58354,443,2023-10-28 12:53:21,10.116268,7302,721.8076863918591,0,0.0,727065.76,852.6815114683794,730.2,472.5,66,0.9066691251094045,0.7789543822243776,1.1677369370972055,9.07732180671829,3.0128594070613866,1.0786721,0.0741065,0.0,1.0002779396000525,0.3580227133970683,2.7931188792788717,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
50.116.194.23,172.17.0.2,443,47928,2023-10-28 12:53:21,7.180236,2208,307.51078376811006,0,0.0,29200.56,170.88171347455526,147.2,66.0,66,1.4255475032808158,0.4751825010936052,1.160881205669533,8.044221201839395,2.8362336296291595,1.5082727333333332,0.09174,0.0,1.498324452402618,0.5317871974920985,1.8804514375599617,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
141.226.124.48,172.17.0.2,443,38440,2023-10-28 12:53:21,10.099283,1962,194.2712170755092,0,0.0,31423.763313609463,177.26749085382087,150.92307692307693,54.0,54,1.6402851384014132,0.546761712800471,1.174555240111963,13.052975617472994,3.612890202797892,1.609228923076923,0.070078,0.0,1.2780495697474905,0.4454131824517404,2.2451064301590304,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,141.226.124.48,38440,443,2023-10-28 12:53:21,10.069598,5014,497.93447563646527,0,0.0,775026.44,880.3558598657704,501.4,99.0,54,1.3712636617016032,0.5082035803887486,1.7557954923529526,9.02016572932185,3.0033590743235896,1.0601205,0.071424,0.0,0.9875907031422863,0.3529782732485153,2.833035559942091,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,50.116.194.23,47928,443,2023-10-28 12:53:21,7.186284,5926,824.6264689789604,0,0.0,591341.7755102041,768.9875002301429,423.2857142857143,114.5,66,1.204645254415582,0.4646183639900332,1.8167102604154572,10.202687951645387,3.194164671967522,2.1029995714285716,0.0968525,0.0,1.8841987913473828,0.6583879628639118,1.5188613042834431,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
52.54.96.194,172.17.0.2,443,48412,2023-10-28 12:53:21,0.476002,2552,5361.322011252054,0,0.0,65506.181818181816,255.94175473763912,232.0,66.0,66,1.9457551993049749,0.6485850664349916,1.1031972186967205,0.0219310149707933,0.1480912386699273,0.1575774545454545,0.104771,0.0,1.0697416340034545,1.0640565637827537,0.9397996629473996,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.4.4,172.17.0.2,443,43680,2023-10-28 12:53:21,0.232183,1530,6589.629731720238,0,0.0,23144.44628099174,152.13298879924676,139.0909090909091,66.0,66,1.4413226809214763,0.4804408936404921,1.0937665861383754,0.0055139878997024,0.0742562313863454,0.0926725454545454,0.063498,0.0,1.1786705940981883,1.2480103517829002,0.8012754049446832,-1,-1,-1,,-1,,-0.0,1.0,DoH
54.210.240.175,172.17.0.2,443,50934,2023-10-28 12:53:21,8.408215,4435,527.4603468155844,0,0.0,399138.4378698225,631.77404019936,341.15384615384613,66.0,66,1.306577171485329,0.435525723828443,1.8518743004716305,12.216111938601822,3.4951554956255984,2.013365846153846,0.097217,0.0,1.6446897843761377,0.576044713510943,1.7359763513930817,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,8.8.4.4,43680,443,2023-10-28 12:53:21,0.211827,6440,30402.16780674796,0,0.0,1920158.75,1385.6979288430794,805.0,83.5,66,1.56202874735271,0.5333052641689318,1.7213638867615892,0.0036651586879375,0.0605405540768954,0.07375975,0.059924,0.0,0.6856106725960861,1.2183527409794472,0.820780358893508,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,52.54.96.194,48412,443,2023-10-28 12:53:21,0.429766,6752,15710.875220468812,0,0.0,1168934.8395061728,1081.1728999129475,750.2222222222222,74.0,66,1.8763573031011116,0.6328518059205085,1.4411368630356236,0.0147482608218765,0.1214424177208134,0.1218631111111111,0.100253,0.0,0.5338359903404851,1.0034641387926315,0.996547820037894,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,54.210.240.175,50934,443,2023-10-28 12:53:21,8.365039,6958,831.7952851146301,0,0.0,821724.1599999999,906.4900220079644,695.8,107.0,66,1.9486149401702737,0.6947677136091703,1.302802561092217,11.00205871175609,3.3169351383100767,1.7316989,0.074695,0.0,1.498676185309022,0.5220780111130758,1.9154225589160316,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.249.249,172.17.0.2,443,36264,2023-10-28 12:53:21,1.052845,1492,1417.112680404048,0,0.0,25605.96,160.01862391609296,149.2,66.0,66,1.5598184379518203,0.5199394793172736,1.072510884156119,0.15990962139949,0.3998870107911608,0.2460431,0.051589,0.0,1.4588178266801923,0.6152815504389936,1.6252722014604792,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,36264,443,2023-10-28 12:53:21,1.030934,4563,4426.08353202048,0,0.0,1055186.408163265,1027.2226672748538,651.8571428571429,74.0,66,1.687629648175956,0.5703312061944454,1.5758401645680422,0.1227450670424081,0.3503499208540058,0.1735771428571428,0.028586,0.0,1.2415399652757053,0.495439366545409,2.0184104605428965,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.64.155.119,172.17.0.2,443,47894,2023-10-28 12:53:21,9.482574,9862,1040.0129753798917,0,0.0,1091746.9591836731,1044.8669576475625,704.4285714285714,113.5,66,1.6966616671245924,0.6110142221991058,1.4832830467517617,10.867774965748882,3.2966308506942177,1.3950937857142856,0.047959,0.0,1.2259195949379051,0.423187748006575,2.3630173716287812,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,172.64.155.119,47894,443,2023-10-28 12:53:21,9.467216,3530,372.8656872305438,0,0.0,404847.6,636.2763550533683,353.0,66.0,66,1.3531855979903304,0.4510618659967768,1.8024825922191736,7.99313565329401,2.827213407808829,0.9859583,0.0508265,0.0,0.9922828578314722,0.3487385484508387,2.8674776689935353,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
162.159.129.67,172.17.0.2,443,57902,2023-10-28 12:53:22,9.468765,2343,247.44515256213452,0,0.0,29112.6581632653,170.6243187920916,167.35714285714286,70.0,66,1.711780774505668,0.5940369085408518,1.0195221780150583,10.794463620992346,3.2854929038109866,1.4042832857142855,0.0560485,0.0,1.2310799248573108,0.4274193634950167,2.3396225941262463,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,162.159.129.67,57902,443,2023-10-28 12:53:22,9.445739,12664,1340.7103456913217,0,0.0,815907.5802469135,903.2760266092052,703.5555555555555,271.5,66,1.4349618815107137,0.7058258348213515,1.2838730637212328,4.604568290294274,2.1458257828384566,0.5998730555555555,0.070918,0.070918,0.7395125826886059,0.2465041942295353,3.5771331333612917,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
142.250.191.238,172.17.0.2,443,59940,2023-10-28 12:53:22,9.31124,2651,284.70966273020565,0,0.0,34542.32888888889,185.85566681941364,176.73333333333332,74.0,66,1.6582760443858942,0.5958028357614039,1.051616372044966,9.852826988433822,3.1389213096912485,1.2922533333333333,0.062822,0.0,1.1750195803292656,0.4116870752202585,2.4290293773856892,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
142.250.191.238,172.17.0.2,443,59948,2023-10-28 12:53:22,9.301036,2045,219.86798029810873,0,0.0,23538.20918367348,153.4216711669948,146.07142857142858,70.0,66,1.4874970659515334,0.5219042913714144,1.0503195092117,10.419798196529,3.227971219904074,1.377115,0.0606395,0.0,1.2235011500868849,0.426619355063805,2.3440099192181294,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,142.250.191.238,59948,443,2023-10-28 12:53:22,9.281445,8635,930.3508236055917,0,0.0,2342290.9097222225,1530.4544781607267,719.5833333333334,97.0,66,1.2203891240493667,0.4270517958291698,2.1268620426090004,6.495076512449472,2.5485439985312146,0.8294028333333333,0.072897,0.0,0.8905153300504036,0.3254418341654441,3.0727457106563394,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,142.250.191.238,59940,443,2023-10-28 12:53:22,9.28949,9634,1037.0859971860673,0,0.0,2018919.4081632656,1420.8868386199042,688.1428571428571,101.0,66,1.2396684405490257,0.4378553169984595,2.064813757595875,5.648088359691657,2.376570714220736,0.7211763571428571,0.071422,0.0,0.8201999039055414,0.3034525136691869,3.295408523424407,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
157.240.249.8,172.17.0.2,443,44054,2023-10-28 12:53:22,0.052738,843,15984.678979104252,0,0.0,42972.64,207.29843221790173,168.6,66.0,66,1.4848158604328276,0.4949386201442759,1.2295280677218372,0.00039029665536,0.019755927094419,0.0309298,0.025074,0.0,0.8892217467720215,1.5655959779653947,0.6387343951276448,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
157.240.249.8,172.17.0.2,443,44056,2023-10-28 12:53:22,0.05243,897,17108.525653251952,0,0.0,37634.583333333336,193.99634876289124,149.5,66.0,54,1.2912614159876246,0.4922773062946832,1.2976344398855602,0.0003873172822222,0.0196803781016072,0.0343853333333333,0.038462,0.0,-0.6214311501973228,1.7471886543950677,0.5723480389392934,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
157.240.249.8,172.17.0.2,443,44068,2023-10-28 12:53:22,0.052377,897,17125.83767684289,0,0.0,37634.583333333336,193.99634876289124,149.5,66.0,54,1.2912614159876246,0.4922773062946832,1.2976344398855602,0.000385242779,0.0196276024771238,0.034411,0.0386395,0.0,-0.646309197202513,1.7531942599767982,0.5703874481161225,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
157.240.249.8,172.17.0.2,443,44080,2023-10-28 12:53:22,9.081375,4896,539.1254077714002,0,0.0,10182.515555555556,100.90845135842466,108.8,66.0,66,1.272440497019679,0.4241468323398931,0.92746738380905,3.420207839390484,1.8493803933724624,0.4934212222222222,0.105195,0.0,0.6297669591612794,0.2668035326807144,3.748076309007148,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
157.240.249.8,172.17.0.2,443,44090,2023-10-28 12:53:22,0.052216,897,17178.642561666922,0,0.0,37634.583333333336,193.99634876289124,149.5,66.0,54,1.2912614159876246,0.4922773062946832,1.2976344398855602,0.0003847805272222,0.0196158233888415,0.0342226666666666,0.0383045,0.0,-0.6242664280392053,1.744645941609275,0.5731822005544529,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
157.240.249.8,172.17.0.2,443,44100,2023-10-28 12:53:22,0.052171,843,16158.402177454907,0,0.0,42972.64,207.29843221790173,168.6,66.0,66,1.4848158604328276,0.4949386201442759,1.2295280677218372,0.00038306727,0.0195721043835352,0.030642,0.025134,0.0,0.8442628179471886,1.565595574167136,0.6387345598699581,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
