SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
172.17.0.2,23.203.118.32,48288,443,2023-10-16 13:27:53,0.100236,16297,162586.2963406360988068159144,0,0E+6,8874918.01,2979.080061025551,1629.7,500.5,66,1.1371295603360911,0.524893580557783,1.8279929195714248,0.00120846618345,0.03476300020783591687720035175,0.0543215,0.056471,0.0,-0.1854989489240472879387185870,1.5626240449682305,0.6399491952143426981434671677,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
35.71.139.29,172.17.0.2,443,36816,2023-10-16 13:27:53,0.227504,2249,9885.540474013643716154441241,0,0E+6,31856.76923076923,178.4846470449748,173.0,78.0,66,1.5967759956865384,0.5994913387314372,1.0317031621096808,0.003235351194852071005917159764,0.05688014763388075987314468462,0.09342861538461538461538461538,0.084058,0.0,0.4942294864421428346254851886,1.6425522659678273,0.6088086331979082988500318632,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,216.22.16.52,56126,443,2023-10-16 13:27:53,10.382067,5395,519.6460396566502604924433641,0,0E+6,689797.3388429752,830.5403896518069,490.45454545454544,105.0,66,1.3923027113087498,0.5110582829481567,1.6934095062409409,23.57783658475651239669421486,4.855701451361740423192603602,3.738756181818181818181818182,0.093468,0.0,2.252169878028163097164416749,0.7699724168111034,1.298747822865619641785550547,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,8.8.4.4,51748,443,2023-10-16 13:27:53,2.767080,6485,2343.625771571476068635529150,0,0E+6,1756536.024691358,1325.3437383152184,720.5555555555555,74.0,66,1.4635196972616158,0.4938760690020152,1.8393359514012284,0.7258809068114320987654320988,0.8519864475515042479667960982,0.3591931111111111111111111111,0.066818,0.0,1.029506203829972765532657712,0.42159486473450886,2.371945399832444890894704391,-1,-1,-1,nan,-1,nan,-0.0,1.0,True
172.17.0.2,35.71.139.29,36816,443,2023-10-16 13:27:53,0.158370,8300,52408.91583001831154890446423,0,0E+6,2591211.6,1609.7240757347204,830.0,174.5,66,1.221637937608927,0.4746155018221308,1.9394265972707474,0.00212711867309,0.04612069679753331740636142641,0.0837771,0.091669,0.0,-0.5133422008764241452545008287,1.8164751579486254,0.5505167497745006380784417987,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
23.4.231.114,172.17.0.2,443,40100,2023-10-16 13:27:53,0.223903,1942,8673.398748565226906294243489,0,0E+6,31203.15702479339,176.64415366717742,176.54545454545453,74.0,66,1.741559837955317,0.6258087360974188,1.00055905784704,0.003170217160049586776859504133,0.05630468151095063939523028498,0.09060763636363636363636363636,0.087701,0.0,0.1548700544414439994618027180,1.6092380585798034,0.6214120991412092833310589262,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,23.4.231.114,40100,443,2023-10-16 13:27:53,0.185031,6059,32745.86420653836384173462825,0,0E+6,678325.4214876032,823.6051368754345,550.8181818181819,134.0,66,1.5182694831147823,0.5886536643730378,1.4952395619128203,0.003000264889966942148760330578,0.05477467380064387155473955563,0.09310481818181818181818181818,0.092389,0.0,0.03920524571758019875293771028,1.6997785969603298,0.5883119141447445714674810423,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
209.54.182.161,172.17.0.2,443,56018,2023-10-16 13:27:53,0.201888,1732,8579.014106831510540497701696,0,0E+6,85020.5306122449,291.5828023259343,247.42857142857142,74.0,54,1.7843497975032607,0.6633744167543699,1.1784524343426908,0.003503776648122448979591836733,0.05919270772757780320996619574,0.08086114285714285714285714286,0.092158,0.0,-0.5725463951496487591395656656,1.366065955781066,0.7320290764644940223270993134,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,209.54.182.161,56018,443,2023-10-16 13:27:54,0.104433,1357,12993.97699960740378998975420,0,0E+6,103753.47222222223,322.1078580572387,226.16666666666666,60.0,54,1.5476182512486745,0.5345000513339622,1.4242057099067296,0.001235610196138888888888888889,0.03515124743361021731136691014,0.05784816666666666666666666667,0.049777,0.0,0.6888375738508790288516817543,1.645693137232864,0.6076466975376958182719747985,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
141.226.124.48,172.17.0.2,443,49552,2023-10-16 13:27:54,14.599946,11709,801.9892676315378152768510240,0,0E+6,631544.3104,794.6976219921637,468.36,153.0,54,1.1904905385627655,0.5214058637312569,1.696766636758399,43.57259245845136,6.600953905190624795384301520,4.8281552,0.099594,0.0,2.149035397572639248276055728,0.7314329518652457,1.367179312129532371988435981,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
209.54.182.161,172.17.0.2,443,56030,2023-10-16 13:27:54,10.696693,966,90.30828499985930230960166848,0,0E+6,31556.85714285714,177.64249813278676,138.0,54.0,54,1.4185794652112549,0.472859821737085,1.2872644792230925,21.91563485862383673469387756,4.681413767081888344402689054,3.015594142857142857142857143,0.093043,0.0,1.872864451807825600000927833,0.644163129536162,1.552401797228076135615768652,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
209.54.182.161,172.17.0.2,443,56040,2023-10-16 13:27:54,10.692386,966,90.34466208010073710395415953,0,0E+6,31556.85714285714,177.64249813278676,138.0,54.0,54,1.4185794652112549,0.472859821737085,1.2872644792230925,21.90503058905012244897959184,4.680281037400438248278982680,3.018021857142857142857142857,0.098395,0.0,1.871443296125974486714845088,0.6448377422265122,1.550777714324187074568326697,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,141.226.124.48,49552,443,2023-10-16 13:27:54,14.580551,6950,476.6623703041126497894352552,0,0E+6,389117.9917355372,623.7932283501779,315.90909090909093,96.0,54,1.057605698080651,0.4198652357958324,1.9745972695976852,39.41935375601694421487603306,6.278483396172752817999663109,4.232262681818181818181818182,0.633613,0.0,1.719515425020564045667703744,0.6740899696251631,1.483481501076278593637222449,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
146.75.9.21,172.17.0.2,443,60886,2023-10-16 13:27:54,2.751514,6473,2352.523010967779920436530579,0,0E+6,131700.91222222225,362.9062030638527,215.76666666666668,66.0,66,1.2380609540613077,0.4126869846871025,1.6819382190507615,0.447211993234862222222222222,0.6687391070027699690233717327,1.201891066666666666666666667,1.258526,0.0,-0.2540673907370221152593810630,1.7972495612727617,0.5564057555211353893830742058,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
104.18.25.173,172.17.0.2,443,51594,2023-10-16 13:27:54,0.299956,2475,8251.210177492698929176279188,0,0E+6,36307.00591715977,190.54397370990185,190.3846153846154,101.0,66,1.4073068852972663,0.6527869287222259,1.0008370336277672,0.009585662357822485207100591715,0.09790639589844212627736082738,0.1172301538461538461538461538,0.060522,0.0,1.737623573795228801461707341,1.197369720030918,0.8351639291280713032651685550,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
207.198.113.86,172.17.0.2,443,54094,2023-10-16 13:27:54,5.181289,2151,415.1476592021792260574540428,0,0E+6,23849.70666666666,154.43350241015278,143.4,74.0,54,1.348153067506371,0.578889933886021,1.076942136751414,2.992736425373848888888888888,1.729952723450513513740088047,0.7723924666666666666666666667,0.084638,0.0,1.192670396150869765182761518,0.4464818351371332,2.239732775898617231991069886,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
104.18.32.137,172.17.0.2,443,56988,2023-10-16 13:27:54,18.737550,22268,1188.415774741094753583045809,0,0E+6,1383231.1487603304,1176.108476612736,1012.1818181818181,180.5,66,2.1214416052261926,0.8045021671018641,1.1619537670864106,74.96231875194224793388429745,8.658078236649415258844893468,5.978107454545454545454545455,0.0616885,0.0,2.050022693084965514337488817,0.6904658621864012,1.448297526011554825108588305,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
74.119.119.131,172.17.0.2,443,34144,2023-10-16 13:27:54,10.195938,2374,232.8378222778522191876804272,0,0E+6,17978.61,134.08433913026533,118.7,66.0,66,1.179108619436928,0.39303620647897597,1.1296069008446954,12.9335026763990275,3.596317933164284002831099356,1.61229985,0.123438,0.0,1.241988509639356503513621660,0.44831960910124247,2.230551552283704549641370590,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
3.233.152.244,172.17.0.2,443,56662,2023-10-16 13:27:54,14.380265,3704,257.5752254913243949259627691,0,0E+6,31776.155124653742,178.25867475288192,194.94736842105263,108.0,66,1.4632786069163843,0.7233721926846532,0.9143938499742863,43.90754170590393351800554016,6.626276609522419681916769333,4.593053473684210526315789474,0.133170,0.0,2.019180787265225950414563684,0.6931575218401951,1.442673517190146432988904174,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,146.75.9.21,60886,443,2023-10-16 13:27:54,2.748050,74228,27011.15336329397208929968523,0,0E+6,10107448.851211075,3179.221422174158,2183.176470588235,1084.5,66,1.0367410677267854,0.6659418107281035,1.456236573178873,0.3288000429524152249134948097,0.5734108849266947992346894123,1.131031235294117647058823529,1.1885825,0.0,-0.3010996105170190939483758160,1.9724620948531686,0.5069805917230772680584792719,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,104.18.32.137,56988,443,2023-10-16 13:27:54,18.721390,4104,219.2144920863247867813233953,0,0E+6,277631.625,526.9076057526595,256.5,66.0,66,1.0846303863533013,0.36154346211776706,2.0542206851955536,74.2748460788201875,8.618285564938086193770498871,5.87841775,0.069815,0.0,2.021957629356551391189396378,0.6820866755582182,1.466089334147455953393325759,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
3.229.71.28,172.17.0.2,443,42666,2023-10-16 13:27:54,0.535498,2450,4575.180486201629137737209103,0,0E+6,28811.571428571428,169.73971670935305,175.0,89.0,66,1.5199742582449096,0.6421596672430044,0.9699412383391602,0.02202847855345408163265306122,0.1484199398782187946505786192,0.1612692142857142857142857143,0.1127995,0.0,0.9797143360686822126960121505,1.0865737745079167,0.9203240713709255132425419379,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,104.18.25.173,51594,443,2023-10-16 13:27:54,0.298077,4918,16499.09251636322158368475260,0,0E+6,290991.3155555555,539.4361088725481,327.8666666666667,97.0,66,1.283933330765664,0.48544519426773786,1.6452911006686093,0.009295394405582222222222222227,0.09641262575815587765306611767,0.1480534666666666666666666667,0.141877,0.0,0.1921885215166700709028907860,1.5356232184573846,0.6512014066865655582064460338,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,209.54.182.161,56030,443,2023-10-16 13:27:54,10.688299,612,57.25887720768290632588029208,0,0E+6,1978.0,44.474711915874174,76.5,54.0,54,1.5177164076448466,0.5059054692149488,0.5813687832140415,24.4131047540534375,4.940961925987027629647821710,3.87931775,0.0952245,0.0,2.297584948042727565608365422,0.7851341111528705,1.273667754075321009640888971,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,207.198.113.86,54094,443,2023-10-16 13:27:54,5.181310,5946,1147.586228193256145646564286,0,0E+6,729178.9752066116,853.9197709425702,540.5454545454545,97.0,54,1.5582685972566088,0.5697788845062083,1.5797372149963458,5.118944614953719008264462811,2.262508478426924924893518547,1.461083909090909090909090909,0.089462,0.0,1.818718367912463163863460121,0.6457805232653848,1.548513719403469900510891199,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,74.119.119.131,34144,443,2023-10-16 13:27:54,10.166605,36144,3555.169105124080260814696745,0,0E+6,4424346.625,2103.4130894809987,2259.0,2594.5,2962,-0.4785080044587658,-0.3342187055484474,0.931125758955732,15.38964569235118359375,3.922963891288216228277658063,1.9771050625,0.1118315,0.0,1.426426763684142372917051713,0.5039824778633794,1.984195966969871753225384330,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
173.231.178.85,172.17.0.2,443,35964,2023-10-16 13:27:54,10.204850,2417,236.8481653331504137738428296,0,0E+6,22533.557093425607,150.11181530254575,142.1764705882353,66.0,66,1.522394565038814,0.507464855012938,1.0558133471838136,14.85784695300555709342560554,3.854587779906634464219788558,1.878564176470588235294117647,0.085699,0.0,1.395375027506065679204686329,0.4873579961684232,2.051879743149666022831279543,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,209.54.182.161,56040,443,2023-10-16 13:27:54,10.684595,612,57.27872698965192410194303106,0,0E+6,1978.0,44.474711915874174,76.5,54.0,54,1.5177164076448466,0.5059054692149488,0.5813687832140415,24.41895859042925,4.941554268692113635158906517,3.8794875,0.093585,0.0,2.298407926420700098434479991,0.7850743488903923,1.273764709563341455581157696,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,3.233.152.244,56662,443,2023-10-16 13:27:54,14.384729,5534,384.7135389203369768036644973,0,0E+6,509712.06222222216,713.9412176238476,368.93333333333334,104.0,66,1.1132569186091652,0.4243113100285226,1.9351496682973823,45.17719979365259555555555555,6.721398648618648594340362764,4.838676266666666666666666667,0.128593,0.0,2.102278192189059480331219205,0.7198912785304127,1.389098645619657752609383655,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,3.229.71.28,42666,443,2023-10-16 13:27:54,0.578203,7765,13429.53945240685364828615555,0,0E+6,597820.8888888889,773.1887795932432,517.6666666666666,104.0,66,1.605041398366983,0.5841609172138763,1.4936035665033676,0.03055990988982222222222222222,0.1748139293358004187110865205,0.1818663333333333333333333333,0.114319,0.0,1.159186803762900300307603036,1.04034234585498,0.9612220477079343183056779092,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,173.231.178.85,35964,443,2023-10-16 13:27:54,10.210184,8960,877.5551939122742548028517410,0,0E+6,503348.950617284,709.4708948345126,497.77777777777777,104.5,66,1.6629763700292948,0.6085912486635437,1.4252763512300477,17.62552450589602777777777778,4.198276373215087394001289966,2.3263465,0.091335,0.0,1.597092212122568996511083486,0.554119427401693,1.804665114683082418720207831,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
8.43.72.98,172.17.0.2,443,41378,2023-10-16 13:27:54,0.111937,2149,19198.29904321180664123569508,0,0E+6,92419.5061728395,304.0057666769489,238.77777777777777,66.0,66,1.7050115167194808,0.568337172239827,1.2731744532771243,0.0009814158946666666666666666667,0.03132755807059762943671896457,0.05975533333333333333333333333,0.070896,0.0,-1.066856214093753504028251348,1.907436679190661,0.5242637991130102100239693735,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,8.43.72.98,41378,443,2023-10-16 13:27:54,0.079823,4830,60508.87588790198313769214387,0,0E+6,331371.71428571426,575.648950564243,690.0,719.0,66,-0.1511337767830964,1.0839939852028984,0.8342738413974536,0.0006968277849795918367346938777,0.02639749580887535318134082218,0.05063985714285714285714285714,0.041464,0.0,1.042809955454794386812592314,1.918358374199686,0.5212790339121004975453715319,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
34.233.138.61,172.17.0.2,443,53298,2023-10-16 13:27:54,0.331159,2845,8591.039349677949263042828369,0,0E+6,51591.51479289942,227.13765604342098,218.84615384615384,108.0,66,1.4640393289736666,0.6729230040875955,1.0378873562616775,0.007420078623917159763313609468,0.08613987824415100578447473447,0.1237149230769230769230769231,0.099079,0.0,0.8579971406656550629838091666,1.4362096348252438,0.6962771838817797462392893015,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,34.233.138.61,53298,443,2023-10-16 13:27:54,0.372737,7801,20928.96600015560569516844317,0,0E+6,1606729.49,1267.5683374082835,780.1,190.5,66,1.3954277239336486,0.5633621311968671,1.6248792942036705,0.01228620467624,0.1108431534928522321856753625,0.1239704,0.095947,0.0,0.7584609184312074136467588734,1.1184308285490476,0.8941098318054328467575756995,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
8.43.72.98,172.17.0.2,443,41384,2023-10-16 13:27:54,0.156306,1203,7696.441595332232927718705616,0,0E+6,29112.484375,170.62380951965642,150.375,66.0,66,1.4835268343415997,0.49450894478053325,1.1346554249021208,0.001824920837984375,0.04271909219522782649366816788,0.061929625,0.068063,0.0,-0.4307236894433699641986107089,1.4496943127203952,0.6898005953568720381185606708,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
8.43.72.98,172.17.0.2,443,41396,2023-10-16 13:27:54,0.155623,2117,13603.38767405846179549295413,0,0E+6,87320.83950617285,295.5009974706902,235.22222222222223,66.0,66,1.717986304655437,0.5726621015518123,1.2562630974190891,0.001621955244444444444444444444,0.04027350548989303519086876739,0.062076,0.065621,0.0,-0.2640693893077904535750585084,1.541360734430691,0.6487773936769932855027509406,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
8.43.72.98,172.17.0.2,443,41404,2023-10-16 13:27:54,0.351362,4188,11919.33106027401938741241227,0,0E+6,137425.8224852071,370.70988992095573,322.15384615384613,66.0,66,2.0729458785828263,0.6909819595276088,1.150723154004877,0.0131379499696213017751479290,0.1146208967406087857952469478,0.1370236153846153846153846154,0.065839,0.0,1.863131874086853402387174038,1.1954505616432645,0.8365046887638763084287044969,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
34.229.3.43,172.17.0.2,443,47860,2023-10-16 13:27:54,0.258000,2225,8624.031007751937984496124031,0,0E+6,31033.57638888889,176.1634933489027,185.41666666666666,94.0,54,1.5567924703720022,0.7459926240585376,0.95009524502779,0.00536234288957638888888888889,0.07322801983924178793203534755,0.1170530833333333333333333333,0.096863,0.0,0.8271458129411457800978605518,1.598473966526763,0.6255966759176224570365326920,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
52.94.223.37,172.17.0.2,443,34408,2023-10-16 13:27:54,17.818024,1858,104.2764337953523914885286943,0,0E+6,64121.35802469136,253.22195407328203,206.44444444444446,54.0,54,1.8060571999258084,0.602019066641936,1.2265864298490519,52.78897037319646913580246916,7.265601858978818909212819042,4.169174444444444444444444444,0.304815,0.0,1.595611562310784490055514574,0.5738236866491915,1.742695575777708461411768207,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
50.17.111.46,172.17.0.2,443,41386,2023-10-16 13:27:54,5.862921,2751,469.2200355420105438910058655,0,0E+6,68311.35416666667,261.364408760387,229.25,66.0,66,1.8738205493349775,0.6246068497783259,1.1400846619864209,4.525753260631409722222222222,2.127381785348226986699747499,1.101189916666666666666666667,0.1925305,0.0,1.281377075226668786330555829,0.5176268426527,1.931893629927045118420533574,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
52.206.27.52,172.17.0.2,443,38216,2023-10-16 13:27:54,17.908960,2607,145.5695919807738696161027776,0,0E+6,87283.16836734691,295.43724945806497,186.21428571428572,66.0,66,1.2207088232929397,0.4069029410976466,1.586544492678523,64.03023882174014285714285714,8.001889703172628888341042934,5.183608,0.1886105,0.0,1.872681710928691744556251806,0.6477979817623302,1.543691132348863742848811664,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,8.43.72.98,41404,443,2023-10-16 13:27:54,0.320516,6279,19590.28566436620948720188696,0,0E+6,226103.359375,475.50326957340684,784.875,807.0,807,-0.1395889455387924,-0.046529648512930795,0.6058331193800374,0.011532064480609375,0.1073874502938279794969762224,0.104795125,0.050649,0.0,1.512638344197059634202379326,0.9758600722269223,1.024737079075271674106750886,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,8.43.72.98,41396,443,2023-10-16 13:27:54,0.076665,4655,60718.71127633209417596034696,0,0E+6,321721.71428571426,567.2051782959269,665.0,719.0,66,-0.28561093269053345,1.056055238775491,0.852940117738236,0.000665364941632653061224489796,0.02579466886069005269688144435,0.04594671428571428571428571429,0.035782,0.0,1.182187800969005549101595888,1.7812484639310515,0.5614039929011879253861464070,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,8.43.72.98,41384,443,2023-10-16 13:27:54,0.073526,3826,52036.01447107145771563800560,0,0E+6,360596.56000000006,600.4969275525063,765.2,715.0,74,0.25079229066801834,1.151046688643653,0.7847581384638086,0.000540855394,0.02325629794270790640706478761,0.036153,0.035749,0.0,0.05211491540853890895162732272,1.5545466474957979,0.6432743601556691396859123063,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
18.200.156.125,172.17.0.2,443,37162,2023-10-16 13:27:54,0.417329,1967,4713.307726038688900124362314,0,0E+6,29894.21,172.89942163003323,196.7,134.5,66,1.07924016310062,0.7559308109177443,0.8790006183529906,0.01500474700521,0.1224938651737710495533944591,0.2517007,0.283715,0.0,-0.7840629395092771387820384315,2.0548024967857357,0.4866647775463916054003602656,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
8.43.72.98,172.17.0.2,443,41410,2023-10-16 13:27:54,0.273614,3247,11867.08282470926195297024275,0,0E+6,117479.40972222223,342.7526946972441,270.5833333333333,66.0,66,1.790649671017553,0.5968832236725177,1.266717689056646,0.006724875179138888888888888888,0.08200533628453022135005606237,0.1148648333333333333333333333,0.1044095,0.0,0.3824873041331213214151915347,1.4006994975886935,0.7139290059870098450502494589,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
8.43.72.98,172.17.0.2,443,41416,2023-10-16 13:27:54,0.422826,5249,12414.08995662518388178588829,0,0E+6,173852.94674556216,416.95676843716325,403.7692307692308,74.0,66,2.3726864922131234,0.8100821388156305,1.0326610763351347,0.01613639537797633136094674556,0.1270291123246019198165391379,0.1518428461538461538461538462,0.144242,0.0,0.1795063985275307596976060084,1.195338953214416,0.8365827929482886190606020254,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,34.229.3.43,47860,443,2023-10-16 13:27:54,0.300407,5812,19347.08578694903913690426655,0,0E+6,800094.6172839508,894.4800821057732,645.7777777777778,107.0,54,1.8070087480631014,0.661588546929544,1.385120567610454,0.008143696507777777777777777778,0.09024243185873138790087659103,0.1251556666666666666666666667,0.101391,0.0,0.7900274685815879164992444983,1.3868826902026494,0.7210415178329764365513607668,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
8.43.72.98,172.17.0.2,443,41430,2023-10-16 13:27:54,0.409316,4334,10588.39625130705860508751185,0,0E+6,139526.10204081636,373.5319290781129,309.57142857142856,66.0,66,1.9562297860793552,0.652076595359785,1.2066098308937658,0.01610770304355102040816326531,0.1269161260185285532896739931,0.1654621428571428571428571429,0.157960,0.0,0.1773330882171966535877138357,1.3037125229695945,0.7670402656884827975563835935,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
52.54.122.44,172.17.0.2,443,35322,2023-10-16 13:27:54,5.216233,2154,412.9416764933621638450583017,0,0E+6,52846.916666666664,229.8845724851206,179.5,66.0,66,1.4811781248262714,0.49372604160875716,1.2806939971315912,3.167807334614576388888888888,1.779833513173233961310087682,0.9064935833333333333333333333,0.115290,0.0,1.333613920870683581531872001,0.5093136951428462,1.963426488501417737165546418,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,50.17.111.46,41386,443,2023-10-16 13:27:54,5.805691,7158,1232.928173407782122748179330,0,0E+6,1711225.4375,1308.138156885579,894.75,310.5,66,1.3398814114351305,0.6335340006999655,1.462015263353539,3.54496336190625,1.882807308756328893383487601,0.8313465,0.1118285,0.0,1.146455077989798677555428096,0.44154624646594254,2.264768431401742707022267612,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,8.43.72.98,41416,443,2023-10-16 13:27:54,0.343021,7070,20610.98300104075260698324592,0,0E+6,218278.6913580247,467.2030515290163,785.5555555555555,903.0,903,-0.754133202213152,-0.2513777340710507,0.5947422155249147,0.01442000374113580246913580247,0.1200833199954756516938211433,0.1458895555555555555555555556,0.152670,0.0,-0.1693934955670756646974779483,1.2149027488668052,0.8231111510223722246847236718,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,8.43.72.98,41410,443,2023-10-16 13:27:54,0.204354,5613,27467.04248509938635896532488,0,0E+6,266129.55102040817,515.8774573679375,801.8571428571429,882.0,74,-0.46605752586140103,1.4109109294496964,0.6433533229245613,0.005530416834,0.07436677237852937772205246586,0.090676,0.037925,0.0,2.128006836097267964566587112,1.2193079933395001,0.8201373282735164511232571558,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,52.206.27.52,38216,443,2023-10-16 13:27:54,17.865501,6100,341.4401868718934890211027387,0,0E+6,738852.7933884299,859.5654677733569,554.5454545454545,117.0,66,1.5270929473663646,0.568363286872141,1.550036089427365,62.22670190147583471074380163,7.888390323854153371551808774,4.932681727272727272727272727,0.169643,0.0,1.811410895656178231229166303,0.6253090332455418,1.599209265872427002819725566,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,8.43.72.98,41430,443,2023-10-16 13:27:54,0.336578,6679,19843.84006084770840637237134,0,0E+6,234039.859375,483.77666270191247,834.875,927.0,74,-0.5712863420414583,1.5727815305320476,0.579459994252927,0.01401660034475,0.1183917241396120559090282098,0.131139,0.090441,0.0,1.031271407586074839037825827,1.1076703287584178,0.9027956911339270233037327553,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,52.54.122.44,35322,443,2023-10-16 13:27:54,4.484310,6717,1497.889307385082654856600012,0,0E+6,903485.234375,950.5184029649295,839.625,442.5,66,1.2533949856034057,0.8138979714509997,1.1320749179275622,2.131741928135,1.460048604716637507050563463,0.624842,0.0431265,0.0,1.195266030433756389994623701,0.42795972543754307,2.336668477337690979560534444,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
8.43.72.98,172.17.0.2,443,41442,2023-10-16 13:27:54,0.213480,1203,5635.188308038223721191680720,0,0E+6,29112.484375,170.62380951965642,150.375,66.0,66,1.4835268343415997,0.49450894478053325,1.1346554249021208,0.0038102156406875,0.06172694420338252901873407899,0.10392825,0.1250375,0.0,-1.025933663447570268869594087,1.6836772229898416,0.5939380698066457293251265079,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
8.43.72.98,172.17.0.2,443,41444,2023-10-16 13:27:54,0.306275,3235,10562.40306913721328871112562,0,0E+6,127213.71900826447,356.67032257851855,294.09090909090907,66.0,66,1.9185020001827857,0.6395006667275952,1.2127893503442673,0.008447370381355371900826446282,0.09190957720148304490744761504,0.1408330909090909090909090909,0.115775,0.0,0.8179155537020544772573194310,1.5323004979161023,0.6526135058756293678280180572,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,8.43.72.98,41444,443,2023-10-16 13:27:54,0.280102,5504,19649.98464844949339883328216,0,0E+6,259850.77551020408,509.75560370652533,786.2857142857143,775.0,74,0.06641838287006868,1.3973082573424518,0.6483083622721071,0.006441908495265306122448979591,0.08026150070404431531164120823,0.1201848571428571428571428571,0.089663,0.0,1.140840510398748497697630786,1.497416022484129,0.6678170828845923151496248135,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,8.43.72.98,41442,443,2023-10-16 13:27:54,0.140273,3826,27275.38442893500531107198107,0,0E+6,360596.56000000006,600.4969275525063,765.2,715.0,74,0.25079229066801834,1.151046688643653,0.7847581384638086,0.00212469934376,0.04609446109631828638502560761,0.0854848,0.095742,0.0,-0.6675769554111964043719030414,1.8545568809530557,0.5392123640263331771850154368,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
